-2.5,0.01,-6.92217853100364e-08
0.711143695014663,0.02,-6.5744910171141e-07
0.686705767350928,0.03,-3.0842905811575e-06
1.10703812316716,0.04,-9.70218048106477e-06
1.08260019550342,0.05,-2.33957233922999e-05
1.01906158357771,0.06,-4.66661794526342e-05
1.56158357771261,0.07,-8.06840932567816e-05
1.63978494623656,0.08,-0.000124439291325173
1.8010752688172,0.09,-0.000173957239897733
1.79618768328446,0.1,-0.00022157501336063
1.62023460410557,0.11,-0.000255351772874911
1.8108504398827,0.12,-0.00025870748344968
1.6544477028348,0.13,-0.000210331578746047
2.10899315738025,0.14,-8.43334131068553e-05
487.065004887586,0.15,0.000162869242757439
-1.37585532746823,0.16,0.000656259028785376
-1.56647116324536,0.17,0.00171802885821446
-1.50293255131965,0.18,0.00395398622566513
-1.97214076246334,0.19,0.00824506290868696
-1.63000977517107,0.2,0.0156744004477085
-1.50293255131965,0.21,0.0274437946246574
-1.72287390029326,0.22,0.0447968307477375
-1.87927663734115,0.23,0.0689493088106497
-1.88905180840665,0.24,0.10102732375971
-1.75219941348974,0.25,0.142013238472539
-1.75219941348974,0.26,0.192699765401237
-1.58602150537634,0.27,0.25365230115342
-1.13147605083089,0.28,0.325179527271406
-1.59579667644184,0.29,0.407312170555747
-1.15591397849462,0.3,0.499789676923486
-1.39051808406647,0.31,0.602054410786505
-1.49315738025415,0.32,0.713252928350178
-1.00928641251222,0.33,0.832243846617924
-0.94574780058651,0.34,0.957611817582023
-0.647605083088954,0.35,1.08768712431632
-0.681818181818182,0.36,1.22057034911284
-0.579178885630498,0.37,1.35416144137573
-0.51564027370479,0.38,1.48619245234294
-0.158846529814272,0.39,1.61426322388372
-0.486314760508309,0.4,1.73587936142753
-0.378787878787879,0.41,1.84849181126542
0.163734115347018,0.42,1.94953733944591
0.183284457478006,0.43,2.03647928994826
-0.10019550342131,0.44,2.10684807798399
0.305474095796677,0.45,2.15828080925008
0.369012707722385,0.46,2.18855938910554
0.310361681329423,0.47,2.19564660844885
0.676930596285435,0.48,2.17771977725533
0.696480938416422,0.49,2.13320149027879
1.40029325513196,0.5,2.0607871774425
0.882209188660802,0.51,1.95946916839118
1.06793743890518,0.52,1.82855698631687
1.36608015640274,0.53,1.66769355890854
1.45405669599218,0.54,1.47686714543521
1.63978494623656,0.55,1.25641894322957
1.35630498533724,0.56,1.00704636802226
1.85483870967742,0.57,0.729801971214087
1.43939393939394,0.58,0.426088010845952
2.24584555229717,0.59,0.097646799384048
2.13831867057674,0.6,-0.253452959906863
2.09433040078201,0.61,-0.624833593066853
2.30938416422287,0.62,-1.01382940950656
2.04545454545455,0.63,-1.41751099617472
2.23607038123167,0.64,-1.83271259903989
2.3533724340176,0.65,-2.2560622588644
2.39247311827957,0.66,-2.68401430736527
2.39736070381232,0.67,-3.11288380030522
2.79325513196481,0.68,-3.53888247941242
2.43157380254154,0.69,-3.95815585856777
2.14809384164223,0.7,-4.36682104741224
2.52932551319648,0.71,-4.76100498402012
2.47067448680352,0.72,-5.13688271105063
2.5733137829912,0.73,-5.49071521642676
2.24095796676442,0.74,-5.81888637791879
2.38269794721408,0.75,-6.11793867379926
2.16764418377322,0.76,-6.38460736725577
2.39247311827957,0.77,-6.61585283523665
1.82551319648094,0.78,-6.80889070320343
1.87927663734115,0.79,-6.96121951120607
1.99657869012708,0.8,-7.07064569448215
1.94770283479961,0.81,-7.13530563092804
1.61534701857282,0.82,-7.15368449114143
1.69354838709677,0.83,-7.12463172958168
1.41984359726295,0.84,-7.04737315244412
1.55669599217986,0.85,-6.92151949504876
1.21945259042033,0.86,-6.74707143375386
1.14125122189638,0.87,-6.52442100696244
1.07282502443793,0.88,-6.25434948274819
0.667155425219941,0.89,-5.93802174298147
1.09237536656891,0.9,-5.5769772661525
0.681818181818182,0.91,-5.1731177951575
0.359237536656892,0.92,-4.72869180408472
0.574291300097752,0.93,-4.24627596589123
-0.0366568914956011,0.94,-3.72875387306865
-0.256598240469208,0.95,-3.17929224901651
-0.129521016617791,0.96,-2.60131490798324
-0.0268817204301075,0.97,-1.99847470331292
-0.486314760508309,0.98,-1.37462363855832
-0.339687194525904,0.99,-0.733781374446892
-0.447214076246334,1,-0.0801024734625457
-0.657380254154448,1.01,0.582157283099519
-0.618279569892473,1.02,1.24867520324528
-0.847996089931574,1.03,1.91509629746068
-1.14125122189638,1.04,2.57706786705402
-1.08260019550342,1.05,3.23027373815952
-1.12658846529814,1.06,3.87046783695759
-1.10703812316716,1.07,4.49350686688479
-0.94574780058651,1.08,5.09538188162735
-1.68866080156403,1.09,5.6722485138134
-1.41006842619746,1.1,6.22045555521851
-1.76686217008798,1.11,6.7365715772666
-1.77174975562072,1.12,7.21740937669563
-1.84017595307918,1.13,7.66004811554333
-1.48826979472141,1.14,8.06185304839569
-1.46383186705767,1.15,8.42049277335673
-1.60068426197458,1.16,8.73395396375246
-1.63489736070381,1.17,9.00055347313328
-1.55180840664712,1.18,9.21894766304437
-1.23900293255132,1.19,9.38813887791302
-1.62023460410557,1.2,9.50747909354694
-1.90860215053763,1.21,9.57667075288946
-1.68377321603128,1.22,9.59576473108696
-1.57624633431085,1.23,9.56515543381499
-1.4247311827957,1.24,9.4855731966328
-1.3514173998045,1.25,9.35807420480909
-0.950635386119257,1.26,9.18402809435832
-1.19990224828935,1.27,8.96510336775033
-1.12658846529814,1.28,8.70325074790706
-1.17057673509286,1.29,8.40068456499556
-0.691593352883676,1.3,8.05986230673466
-0.456989247311828,1.31,7.6834625774996
-0.520527859237537,1.32,7.27436176832273
-1.01417399804497,1.33,6.83560964728083
-0.11485826001955,1.34,6.37040396505471
-0.11485826001955,1.35,5.88206424750746
-0.432551319648094,1.36,5.37400509990317
-0.295698924731183,1.37,4.84970928130429
0.00733137829912023,1.38,4.31270067245524
0.129521016617791,1.39,3.7665173355662
0.276148582600196,1.4,3.21468497431511
0.53030303030303,1.41,2.66069105555724
0.535190615835777,1.42,2.10795977721148
0.432551319648094,1.43,1.55982803552922
0.618279569892473,1.44,1.01952251235744
0.989736070381232,1.45,0.490138010751167
1.09237536656891,1.46,-0.0253827632833747
0.940860215053763,1.47,-0.524267770043224
1.44916911045943,1.48,-1.00393245185435
1.41006842619746,1.49,-1.46199473805021
1.32209188660802,1.5,-1.89628815284311
1.4980449657869,1.51,-2.30487297162267
2.01612903225806,1.52,-2.68604540998108
1.66911045943304,1.53,-3.03834477947256
1.99169110459433,1.54,-3.36055854822263
2.01124144672532,1.55,-3.65172534157764
2.39247311827957,1.56,-3.9111359351385
2.13831867057674,1.57,-4.13833224684699
2.32893450635386,1.58,-4.33310437019523
2.69061583577713,1.59,-4.4954857498351
2.05522971652004,1.6,-4.62574658981379
2.56842619745846,1.61,-4.72438559334175
2.19208211143695,1.62,-4.79212017913147
2.40713587487781,1.63,-4.82987529835745
2.34848484848485,1.64,-4.83877093933381
2.33382209188661,1.65,-4.82010842038351
2.4169110459433,1.66,-4.77535558962254
2.13343108504399,1.67,-4.70613106745929
2.65151515151515,1.68,-4.61418768098794
2.42179863147605,1.69,-4.5013952168119
2.25073313782991,1.7,-4.36972260667493
2.32893450635386,1.71,-4.22121972115453
2.30938416422287,1.72,-4.05799898330321
1.9672531769306,1.73,-3.88221696110568
2.01124144672532,1.74,-3.69605607821752
1.75708699902248,1.75,-3.50170660950402
1.90860215053763,1.76,-3.30134910086863
1.59090909090909,1.77,-3.09713730535902
1.81573802541544,1.78,-2.89118172292526
1.66422287390029,1.79,-2.68553383853421
1.77174975562072,1.8,-2.48217114330238
1.16568914956012,1.81,-2.28298303544204
0.921309872922776,1.82,-2.08975775837454
1.15591397849462,1.83,-1.90417055136056
0.789345063538612,1.84,-1.7277730794124
0.818670576735093,1.85,-1.56198410415859
0.63782991202346,1.86,-1.40808138684516
0.22238514173998,1.87,-1.26719487654683
-0.00244379276637341,1.88,-1.14030125266244
0.285923753665689,1.89,-1.02821986938721
-0.246823069403714,1.9,-0.931610068214191
0.232160312805474,1.91,-0.850969766581119
-0.30058651026393,1.92,-0.786635261683173
-0.0855327468230693,1.93,-0.738782226483182
